46,30
49,46
17,33
24,34
42,14
28,31
25,15
42,26
13,35
19,1
36,31
12,18
36,42
14,34
19,28
42,41
29,38
38,13
29,45
15,19
34,37
30,16
21,25
49,10
9,22
36,30
15,17
1,37
21,24
15,12
16,12
10,32
40,48
20,34
24,32
27,1
11,44
4,13
31,20
8,35
22,18
47,28
19,35
6,18
29,27
40,29
35,33
50,1
29,23
22,17
50,23
12,22
37,16
41,50
10,31
47,16
36,13
43,20
40,30
38,34
28,12
13,16
5,40
22,8
36,37
5,39
42,34
32,25
16,29
32,12
2,38
48,49
27,26
16,35
25,18
49,9
22,6
27,39
21,29
36,49
33,5
15,45
43,38
15,38
16,1
7,11
42,32
48,16
9,38
32,23
50,40
7,39
39,44
23,1
6,13
38,30
10,35
37,45
16,25
25,3
25,20
5,33
36,16
32,11
8,36
32,45
40,45
9,44
9,1
49,19
1,3
50,27
9,11
6,12
46,43
2,46
11,35
9,33
21,18
46,38
10,37
31,40
1,5
36,2
20,19
16,17
49,13
28,35
36,28
4,41
34,3
50,43
25,49
43,8
27,30
44,21
41,15
38,42
48,15
44,26
11,39
32,1
15,3
41,47
15,5
50,23
47,19
22,49
41,18
49,12
49,35
23,30
13,5
27,26
46,11
31,10
40,27
44,11
32,16
25,3
44,46
6,47
39,43
5,39
10,28
50,2
47,39
33,12
20,16
22,33
10,48
12,25
2,45
3,29
47,4
6,38
11,6
10,41
29,47
12,35
44,12
23,31
18,13
27,18
28,18
36,31
40,31
13,35
3,33
40,40
40,41
21,9
40,4
20,42
15,49
4,1
4,46
24,14
45,12
20,31
24,42
30,35
40,1
18,8
2,16
10,45
40,17
45,31
37,7
40,42
40,29
48,45
16,37
28,44
13,27
17,16
9,36
18,8
9,32
42,47
43,34
47,1
23,32
48,24
49,2
14,18
38,1
38,19
17,38
39,39
7,13
29,40
7,15
46,6
26,33
49,28
22,49
49,3
38,24
2,42
2,24
1,45
18,18
39,12
14,7
6,25
26,24
11,22
15,41
18,28
38,10
49,37
27,15
4,17
43,32
37,37
41,49
50,35
20,28
19,29
47,5
30,9
31,7
48,17
45,8
36,41
12,35
48,34
25,36
11,49
39,4
30,26
35,34
22,11
31,23
46,44
12,1
37,35
41,38
3,32
47,13
8,18
48,16
24,4
25,27
40,39
35,36
44,33
4,50
21,2
5,34
15,21
9,12
44,33
5,15
9,39
1,6
47,1
8,35
29,35
9,16
34,37
4,8
13,36
1,48
45,39
27,19
45,46
2,21
39,43
21,48
40,16
34,10
50,11
15,29
18,1
39,12
46,23
19,50
21,40
13,41
20,6
26,47
10,49
9,35
8,46
16,45
13,10
32,49
21,19
39,44
19,35
38,44
22,45
37,49
9,1
26,33
47,38
9,20
38,31
6,32
6,9
12,21
15,27
44,49
16,35
39,38
22,47
7,23
32,40
43,7
12,35
6,3
21,6
19,6
30,22
6,31
6,37
48,24
31,10
4,10
35,8
25,37
40,15
40,24
25,16
20,10
46,15
35,49
27,6
47,7
28,8
4,9
23,42
10,44
19,23
46,25
28,3
8,7
25,5
45,11
36,27
11,12
19,13
33,25
5,7
24,4
20,26
2,3
15,23
19,3
9,50
13,38
25,48
20,27
47,48
26,49
31,44
15,49
27,31
8,47
41,14
32,39
9,28
33,42
22,5
40,48
49,17
41,10
47,34
16,25
30,15
26,24
49,38
11,28
1,18
14,43
21,19
9,43
34,36
38,8
13,44
2,13
49,4
15,50
7,6
9,15
20,14
15,8
20,46
30,35
22,28
38,48
15,23
12,4
19,37
29,6
39,45
49,1
46,24
5,1
41,50
42,43
39,39
4,21
45,8
13,42
22,33
15,30
37,1
3,40
6,25
1,41
36,23
27,47
28,34
29,31
29,11
20,45
28,28
9,49
37,19
40,39
37,39
11,42
14,41
36,50
1,2
48,4
35,20
11,14
34,28
43,43
48,30
40,5
31,29
17,39
44,30
18,32
37,45
17,1
34,6
40,30
5,1
2,16
13,27
48,45
8,46
2,30
9,41
47,26
6,30
16,17
17,41
31,34
25,35
48,49
22,1
39,15
25,38
45,46
21,15
36,14
14,18
8,43
27,41
8,6
39,44
36,37
4,47
47,6
48,9
26,41
25,40
20,29
33,25
49,26
44,50
9,40
39,38
26,19
24,27
36,15
31,48
39,41
23,41
43,10
44,24
2,10
35,14
30,22
39,13
13,25
22,37
10,23
39,13
31,33
32,7
30,1
37,44
31,42
17,2
39,41
26,32
20,25
15,36
32,14
4,44
5,48
19,9
28,23
35,33
29,10
6,14
43,14
27,8
14,44
15,46
41,2
32,15
20,3
20,11
44,4
7,44
39,28
11,50
24,46
34,33
7,4
43,9
40,33
50,28
12,14
24,9
40,5
38,8
26,23
12,40
30,20
12,20
45,40
13,49
2,19
47,9
14,4
21,35
32,16
24,17
45,3
8,8
37,35
45,49
30,12
31,13
7,13
31,30
10,20
5,7
41,38
47,1
8,37
28,45
35,23
19,11
19,10
29,19
15,17
41,38
4,50
6,12
40,40
50,40
24,49
32,10
9,28
23,48
37,15
35,5
10,42
30,6
8,42
48,30
31,19
7,26
16,24
2,16
22,10
28,26
9,42
30,5
49,10
41,30
47,19
31,1
48,23
33,27
22,35
50,23
8,37
36,43
30,37
47,28
10,43
36,26
15,50
36,7
37,13
9,39
14,17
15,20
8,15
21,32
4,10
20,27
7,25
21,15
34,23
19,27
38,14
10,39
36,22
21,39
6,24
13,11
4,47
13,19
8,22
11,35
2,29
6,47
36,9
47,39
22,17
9,11
34,3
20,16
3,28
1,22
15,21
25,10
13,18
27,19
33,2
34,46
41,48
34,14
49,48
41,11
14,13
2,15
27,20
41,47
28,39
35,32
15,23
21,15
26,15
22,13
31,35
19,6
15,33
35,18
21,24
40,41
48,12
40,12
36,45
24,48
48,28
35,17
12,12
43,9
8,42
3,9
31,31
27,31
21,49
8,2
20,17
17,12
43,30
4,38
26,4
6,49
10,14
19,24
38,46
28,12
25,7
10,13
46,27
34,35
7,16
15,45
12,39
15,16
11,47
1,10
19,42
32,14
2,28
42,42
50,34
38,42
32,44
19,8
5,3
8,31
38,46
38,5
46,31
38,5
1,36
5,11
40,31
25,20
35,47
41,10
9,44
1,45
47,42
14,32
17,31
13,21
3,9
2,3
36,15
25,1
47,15
38,20
16,39
5,26
2,11
27,23
23,35
2,49
50,40
41,41
10,23
11,16
42,1
2,14
17,31
43,22
22,26
1,7
4,34
3,44
17,37
40,21
14,12
31,23
2,44
12,11
1,45
48,44
33,1
24,41
2,9
35,33
30,8
49,21
18,30
37,44
8,4
42,7
31,14
50,18
5,10
22,7
46,9
12,43
16,1
49,26
4,31
2,45
40,30
12,3
8,36
25,22
39,43
31,27
35,28
49,29
12,28
24,4
32,21
12,25
11,6
2,49
22,34
1,48
47,18
29,35
7,50
9,6
12,33
43,4
33,10
22,10
5,5
18,3
22,34
14,42
6,47
35,48
33,3
1,38
33,50
1,7
44,26
20,1
15,20
26,41
49,17
33,28
2,28
40,38
11,50
32,25
35,31
14,26
44,38
23,31
22,37
14,30
44,26
7,41
20,37
33,26
4,27
17,28
39,25
24,16
35,3
43,7
35,11
34,3
16,32
36,27
4,35
2,20
6,30
42,44
24,23
16,12
44,14
48,48
34,16
6,30
25,10
11,28
35,26
36,29
40,23
38,43
23,27
6,23
43,6
6,33
30,41
34,48
9,34
8,2
7,50
8,20
44,36
20,41
45,50
50,43
19,34
34,12
32,44
25,49
2,24
1,40
40,2
28,33
6,45
19,29
20,49
15,27
39,39
26,23
46,6
43,22
24,9
2,43
8,6
29,14
29,21
21,33
23,3
50,15
33,38
12,33
39,32
18,40
34,10
15,43
44,43
4,45
6,31
18,14
39,4
1,44
30,39
23,1
47,30
10,21
50,23
46,8
29,20
19,41
5,45
31,3
36,47
15,42
12,31
9,43
7,41
40,16
22,40
1,20
35,10
33,40
38,50
25,14
14,15
46,31
19,25
8,19
28,22
16,2
28,39
6,16
16,34
4,25
25,31
4,38
47,38
28,6
32,5
18,5
31,32
10,13
29,16
22,25
9,31
14,26
11,17
43,50
47,2
3,45
44,22
12,34
20,48
2,24
17,26
13,28
