894,827
555,368
362,444
867,519
494,169
750,683
662,673
14,457
601,910
726,634
152,598
634,782
134,938
279,118
706,889
641,332
167,208
451,281
676,808
441,563
847,180
506,1
493,773
858,149
381,356
299,853
642,283
275,829
63,832
192,548
220,383
144,225
959,379
214,659
702,145
198,530
209,162
874,309
349,354
781,433
874,377
212,786
6,750
653,785
826,995
687,858
282,201
945,849
482,177
630,721
444,531
782,369
158,71
1,715
369,918
372,185
836,419
173,510
758,620
475,903
307,855
615,92
318,451
527,471
476,964
833,936
401,66
325,922
324,79
467,566
165,755
83,770
728,230
923,765
345,385
123,513
878,977
364,942
700,297
599,215
42,59
315,835
842,82
366,395
990,71
996,667
783,79
669,742
704,205
385,682
553,113
527,557
791,916
547,283
49,335
941,573
374,439
262,472
2,159
462,447
80,619
761,581
504,980
424,691
849,436
571,826
770,280
428,990
307,965
79,176
537,304
941,94
582,190
728,376
798,869
473,322
717,757
805,329
167,471
430,164
32,896
358,73
849,297
334,448
804,815
756,352
831,554
435,828
164,692
340,938
169,368
187,552
979,540
876,283
374,300
780,621
167,84
124,986
850,338
616,32
743,222
390,576
927,135
882,69
221,964
159,816
400,27
511,933
885,497
267,398
921,423
54,178
827,53
211,906
928,982
664,752
609,607
274,252
383,413
423,140
622,394
651,519
959,972
762,486
271,826
117,591
477,972
999,376
721,654
647,773
936,104
112,990
292,341
555,735
728,654
46,421
9,155
462,978
496,229
576,38
381,891
318,210
709,582
405,145
979,163
874,606
93,925
77,76
813,805
405,6
992,615
395,188
252,538
131,694
410,563
157,440
691,574
586,651
726,203
946,451
743,961
514,538
964,610
338,184
593,778
285,101
51,628
986,221
841,443
183,399
927,219
149,2
452,530
894,13
724,814
931,257
608,163
938,740
744,785
653,285
890,360
350,31
972,329
766,693
494,547
293,416
107,215
195,720
118,216
253,196
666,906
75,447
945,846
191,146
206,895
776,768
910,412
420,633
64,778
140,175
774,158
881,951
243,388
180,852
300,374
267,854
156,172
472,313
400,221
707,582
65,616
856,235
719,745
275,607
98,331
464,54
900,694
895,365
243,742
100,819
739,696
37,669
583,489
52,884
183,996
212,348
950,552
57,92
427,316
272,261
295,496
229,944
358,969
260,209
582,784
911,978
917,337
182,789
639,683
612,986
84,968
822,281
384,882
382,477
340,168
174,726
483,596
313,440
687,443
107,357
889,936
64,68
279,221
810,52
927,319
260,689
274,812
379,945
372,68
789,284
456,490
473,654
960,421
446,171
594,871
432,309
391,569
429,709
909,777
13,892
892,841
16,236
997,221
777,496
869,489
496,820
562,716
110,146
597,269
681,547
677,929
647,719
645,710
728,233
347,40
252,457
241,509
835,599
424,998
731,505
984,676
884,553
149,45
88,510
36,42
558,862
683,286
277,197
