45,85
71,55
20,9
38,13
72,84
20,5
82,45
4,92
35,67
52,60
92,26
85,35
36,28
73,100
26,19
45,12
29,55
47,74
9,96
85,74
94,6
41,99
75,62
36,3
56,43
38,22
56,34
19,60
58,14
40,88
96,31
14,70
35,66
16,67
98,66
76,100
81,70
51,97
67,7
38,13
71,33
74,80
24,35
84,88
56,36
22,1
35,33
42,48
6,1
57,11
30,67
48,79
27,99
23,43
9,40
10,21
86,22
40,59
76,13
28,28
50,42
4,72
74,62
78,78
61,12
98,62
38,83
61,60
18,74
23,84
78,69
76,79
64,29
57,42
75,51
39,10
88,19
41,65
10,28
14,9
26,52
39,71
97,89
31,62
48,74
65,81
33,29
99,11
68,67
20,34
49,31
92,68
66,11
33,95
98,64
22,83
76,32
52,67
53,15
77,20
12,79
60,62
35,66
44,65
76,91
5,83
92,24
9,85
93,55
68,55
86,2
10,38
74,97
50,77
38,68
56,76
45,30
61,90
40,42
95,6
51,25
72,72
89,53
56,89
71,70
7,13
40,74
45,49
90,78
8,10
25,71
36,86
1,35
99,90
47,71
16,64
49,78
10,82
62,84
18,4
13,32
53,24
13,72
32,92
3,63
27,62
70,30
69,56
71,80
22,21
84,63
70,81
34,41
2,89
51,23
66,47
79,50
54,21
56,99
3,8
77,49
25,9
36,27
62,79
26,7
90,57
96,95
83,84
17,83
29,52
7,31
90,80
41,63
91,4
82,49
26,31
36,52
80,62
47,27
29,96
36,28
48,28
51,47
53,89
80,55
89,92
63,17
28,69
28,12
42,68
30,21
72,23
12,2
68,2
56,6
4,18
72,6
11,70
64,11
81,60
94,13
16,1
75,43
65,45
94,16
54,94
9,10
55,71
25,17
23,92
7,64
27,9
10,29
83,13
55,67
70,53
27,50
45,42
46,82
72,4
60,72
68,93
58,1
57,35
51,25
63,53
15,89
100,45
22,6
45,46
42,79
50,33
67,29
89,36
8,22
19,30
95,18
6,43
99,55
54,7
74,85
35,33
29,5
61,78
88,44
11,24
82,67
91,35
70,87
14,31
2,26
28,7
57,73
74,17
8,74
28,95
10,21
11,23
60,8
68,21
32,51
59,37
13,86
74,90
64,47
78,66
51,36
48,44
76,70
11,58
86,7
45,87
35,66
76,76
69,86
71,44
10,24
37,30
67,90
51,36
41,81
53,66
32,31
19,80
2,84
14,96
81,70
3,96
13,59
5,84
87,30
82,37
14,59
23,31
55,53
13,68
14,50
17,22
9,94
61,74
37,4
61,4
24,31
44,57
100,80
70,31
47,46
87,87
52,94
51,91
6,69
66,51
33,93
100,19
93,63
57,24
91,40
95,1
3,77
16,81
88,90
68,72
44,84
96,22
28,36
48,11
44,8
32,11
43,75
21,85
69,52
44,46
18,83
72,49
15,22
13,19
17,13
97,95
91,17
46,74
38,2
47,6
11,15
32,98
88,99
37,40
20,54
18,2
20,78
21,93
56,97
65,36
44,15
60,38
35,61
97,87
94,62
87,81
78,54
41,55
60,85
46,27
34,21
83,41
39,40
89,84
65,1
1,89
15,50
90,95
53,29
13,74
92,36
8,16
99,85
69,34
52,98
86,79
32,5
67,80
18,98
48,68
91,76
65,83
51,74
24,50
33,23
97,58
60,38
46,51
58,68
14,59
30,41
49,23
26,98
89,42
92,91
42,38
41,16
53,92
40,22
11,25
90,63
18,90
14,94
82,21
68,7
41,74
43,11
33,25
83,80
38,46
55,7
16,65
48,98
60,98
35,42
75,94
72,71
24,88
35,88
66,74
41,5
46,63
32,55
16,66
40,99
54,62
10,7
37,30
91,66
87,88
58,59
38,5
96,58
59,35
85,83
17,4
68,56
77,79
75,57
65,57
65,83
5,42
20,38
29,93
75,24
62,86
27,48
78,40
82,88
23,32
81,79
52,77
85,66
45,56
49,66
56,96
16,59
2,76
31,1
85,62
95,84
29,88
64,50
86,65
57,8
11,41
43,53
57,82
94,9
7,40
55,86
58,4
4,81
82,94
30,47
52,48
84,70
88,7
43,92
98,56
6,76
28,64
80,8
79,66
88,75
71,90
71,39
50,48
87,95
73,22
49,72
66,27
46,82
10,17
10,42
35,6
60,14
54,16
74,77
38,50
81,9
73,47
79,27
48,65
89,58
7,30
92,1
67,73
100,71
8,80
3,33
64,79
11,19
45,32
47,87
7,70
57,19
96,81
46,58
57,3
55,79
92,1
95,17
40,4
30,59
74,99
40,60
81,75
73,51
100,23
69,15
68,57
35,85
38,53
47,35
36,58
41,68
31,83
46,21
4,57
81,80
72,2
39,92
90,33
23,58
41,62
62,59
48,36
60,11
29,4
100,46
57,5
74,82
21,17
5,52
23,23
33,20
5,37
90,32
76,46
32,92
62,18
24,58
56,75
91,81
58,61
3,32
32,4
6,93
74,81
32,79
70,55
97,13
34,61
35,8
14,66
26,21
51,76
69,13
14,41
85,47
36,64
82,92
78,1
6,65
26,37
51,48
40,85
93,4
15,36
5,89
68,60
41,61
94,46
35,26
49,55
70,16
73,69
64,18
50,6
58,37
32,27
30,70
45,72
70,13
96,20
12,66
43,17
62,20
53,74
36,69
9,65
60,90
95,16
5,83
4,71
13,47
86,17
13,82
57,13
40,44
33,56
59,16
53,52
36,9
82,63
67,85
50,62
14,87
15,73
72,39
8,2
28,18
70,10
44,38
49,12
42,81
9,28
48,82
17,66
52,10
86,77
19,66
97,71
38,17
53,53
51,20
39,97
58,29
88,83
44,42
72,36
57,8
25,92
46,24
48,47
14,65
24,97
26,13
29,12
72,98
60,95
21,73
60,28
4,13
42,66
3,21
58,26
24,13
93,76
73,3
36,75
85,68
7,89
99,25
27,12
37,15
41,71
54,71
79,69
5,31
14,77
10,99
24,25
12,79
61,33
77,75
68,73
9,81
82,99
53,54
57,84
53,36
68,13
78,72
25,94
14,97
62,58
89,49
88,91
96,48
68,13
82,66
40,66
3,13
34,54
26,17
65,88
63,1
61,17
21,4
61,75
50,36
60,19
85,98
93,94
37,30
4,42
44,22
64,25
11,100
43,34
73,53
3,23
44,30
8,3
19,29
75,62
82,100
56,71
60,62
48,30
83,35
39,95
99,27
9,79
16,18
76,99
78,43
9,62
15,55
80,24
92,73
3,41
9,17
92,30
75,46
7,8
85,33
6,48
95,32
90,56
67,35
91,49
61,26
37,40
81,60
15,54
92,92
58,56
44,19
2,9
43,46
44,76
23,61
8,73
56,41
36,91
67,7
10,76
78,31
82,55
25,8
83,51
87,25
79,84
55,45
51,66
66,84
46,70
30,99
23,55
74,79
61,22
61,57
2,1
61,89
48,24
91,73
8,34
29,92
6,69
33,65
59,63
38,58
6,61
78,35
37,8
93,17
75,86
60,35
67,63
34,88
24,90
57,97
100,83
38,58
40,35
34,37
86,63
89,100
82,98
6,9
27,2
65,43
33,82
97,47
36,85
89,89
85,35
53,73
61,71
18,55
24,41
51,87
75,42
89,53
69,44
18,45
72,100
6,78
12,52
19,71
51,38
78,27
71,52
67,86
33,44
21,9
6,16
44,57
59,96
44,69
67,41
31,98
6,2
60,46
3,36
11,17
2,43
69,6
34,76
100,26
41,4
56,94
34,36
56,96
54,9
60,25
25,42
65,66
51,60
28,81
