423,463
527,128
336,963
218,439
469,58
53,557
966,341
32,243
172,86
132,558
680,124
229,79
226,952
796,400
910,527
131,358
712,867
10,303
320,424
639,322
793,521
633,197
347,476
277,662
568,609
49,810
828,858
982,668
709,951
532,939
514,937
941,362
840,984
659,525
376,652
933,45
620,156
468,744
136,919
301,56
453,157
695,430
992,776
979,603
858,788
28,419
40,585
844,886
875,25
222,916
962,298
730,333
803,881
522,938
896,417
916,211
86,191
312,966
145,595
497,824
916,621
760,652
837,505
140,701
60,545
614,234
235,510
121,317
457,779
295,335
537,662
998,452
480,267
57,158
324,214
387,481
471,629
326,538
323,352
337,837
663,790
409,145
792,173
998,722
187,446
30,531
430,706
103,414
302,293
438,170
67,214
421,336
176,911
384,58
119,648
40,487
634,378
313,567
91,10
990,648
