47,35
42,16
2,12
19,15
14,5
21,15
11,6
39,19
34,46
48,46
27,30
35,9
1,3
23,7
40,6
24,28
30,29
27,14
49,36
11,38
9,10
13,27
17,2
7,4
32,29
7,44
10,2
6,42
2,39
8,4
32,48
14,7
18,23
48,16
36,20
9,28
18,15
12,27
20,1
4,24
16,2
29,39
24,29
9,46
22,1
46,11
38,9
16,10
24,10
28,30
6,9
20,45
23,11
35,46
24,1
41,10
7,8
1,31
45,35
36,20
2,45
24,17
36,47
46,34
9,31
13,28
31,1
47,20
19,39
46,42
27,5
25,15
3,29
22,16
23,17
43,37
3,41
30,4
24,46
42,22
26,43
5,33
35,40
30,50
39,8
25,15
31,23
34,29
11,4
23,35
11,33
23,35
50,37
30,48
2,2
42,43
8,28
33,9
10,22
21,24
