33,8
84,40
28,82
61,43
55,1
61,71
95,29
77,22
31,52
60,29
53,2
94,75
91,66
43,81
53,12
62,46
87,66
60,50
88,42
48,23
63,59
50,27
71,60
64,9
2,59
33,54
31,17
92,40
76,83
82,83
83,61
60,60
41,43
7,55
30,58
19,33
80,72
91,40
73,32
95,99
16,93
12,41
84,59
17,17
54,57
15,76
18,81
98,28
96,85
3,73
52,10
70,98
34,100
41,18
58,26
100,33
29,76
93,39
61,79
92,91
78,60
55,24
97,21
39,21
75,61
30,87
63,3
14,50
66,75
4,5
12,9
38,2
88,43
43,46
56,77
57,5
3,84
33,23
8,4
99,68
99,7
89,85
92,28
1,44
4,96
47,49
72,33
70,27
33,37
20,84
75,78
92,96
34,28
99,65
26,75
43,28
71,75
44,84
65,82
57,25
27,65
44,18
75,31
2,4
70,39
82,16
4,85
34,100
50,54
11,19
53,65
85,46
96,37
54,26
40,88
46,33
20,68
73,9
95,62
4,48
60,90
70,62
21,27
66,13
45,12
2,56
100,66
12,2
38,1
1,85
35,98
22,63
90,27
59,41
25,19
36,96
25,64
67,2
8,31
80,18
39,19
36,83
27,35
49,63
52,34
47,23
92,21
35,32
9,8
1,38
46,37
20,60
73,78
23,40
55,42
76,75
41,72
40,30
94,59
14,66
82,30
29,10
17,64
60,27
59,8
1,16
88,60
10,96
95,64
16,1
12,63
47,18
39,81
68,81
41,75
90,51
73,55
50,57
8,52
38,78
21,87
85,35
73,49
53,19
8,54
39,79
81,54
12,17
60,91
90,14
100,78
45,37
21,35
48,97
12,28
31,50
66,29
62,15
51,59
54,29
3,44
100,88
8,32
12,1
12,58
87,46
23,24
36,89
37,4
9,36
64,56
1,70
12,50
48,25
36,63
87,96
69,82
7,47
71,44
61,45
100,81
82,22
98,26
93,79
21,11
10,4
74,73
96,12
23,42
47,80
58,76
46,82
70,55
79,68
13,94
97,70
48,70
13,73
33,79
98,90
79,92
67,75
21,82
2,73
4,53
62,96
79,3
58,95
61,77
77,43
70,79
79,44
71,88
22,43
80,44
71,63
52,71
95,83
52,64
21,13
70,62
86,37
78,2
24,85
42,10
9,73
37,38
100,10
50,74
82,20
67,64
31,90
2,16
80,7
5,98
4,27
10,83
23,87
38,100
19,90
18,44
71,92
100,12
43,69
36,26
69,12
71,68
5,42
97,99
72,7
15,24
4,80
72,62
33,74
25,70
95,50
28,57
99,94
86,12
100,69
38,30
35,27
58,79
52,56
100,56
76,80
6,75
87,79
59,20
43,42
34,95
60,18
49,34
56,94
87,47
83,73
67,51
95,66
65,49
85,96
24,22
24,60
10,10
87,17
35,70
15,84
8,8
79,86
5,67
43,4
51,72
49,14
72,14
70,96
88,47
26,17
29,7
87,93
79,62
79,26
93,30
59,43
61,59
51,98
51,60
76,36
42,71
20,36
76,29
84,52
68,36
42,76
77,93
78,49
21,58
68,85
29,81
83,99
72,27
96,97
28,77
7,63
88,41
15,34
72,97
65,73
31,36
65,76
51,66
41,22
16,7
5,64
30,3
49,28
97,29
39,96
75,26
43,23
61,89
23,57
48,30
8,96
26,32
8,71
17,88
16,11
40,32
94,28
33,48
99,70
72,44
26,83
65,54
25,70
29,80
90,72
22,95
91,6
26,83
90,27
47,40
15,29
25,37
47,96
73,15
15,34
21,93
15,61
61,19
45,67
80,25
11,5
81,10
4,88
69,50
31,80
46,58
65,6
63,47
29,26
71,6
19,82
88,2
78,59
32,71
23,34
98,24
10,62
7,74
68,20
53,40
96,91
30,94
3,64
26,17
79,27
50,60
75,68
57,6
85,80
37,16
75,35
99,90
44,47
8,58
82,36
84,78
51,12
70,8
93,41
34,55
41,46
47,92
89,99
24,63
14,81
41,36
36,10
35,18
91,17
94,60
60,27
32,23
39,3
74,52
47,39
3,50
84,84
5,15
23,59
49,9
61,82
75,96
47,64
18,13
58,20
10,30
76,13
75,23
97,23
43,73
25,49
13,77
90,25
97,94
10,52
4,96
4,47
80,49
4,91
85,90
22,64
54,81
35,86
15,79
42,85
13,9
22,75
81,65
21,40
54,3
90,50
93,1
61,63
11,77
7,45
86,21
9,84
58,21
17,95
63,62
31,36
15,62
51,86
93,61
85,86
53,43
15,70
40,60
31,83
69,49
15,69
58,7
26,41
53,54
5,94
18,21
96,93
38,58
52,88
46,90
76,55
62,94
80,43
89,95
18,66
82,48
33,51
1,48
49,62
56,36
64,29
18,87
23,16
89,75
92,67
44,59
44,6
64,96
54,36
9,13
3,29
21,8
25,51
40,74
74,57
14,99
63,51
42,60
78,25
21,74
65,10
4,12
92,76
15,29
61,95
30,23
13,44
70,36
3,98
93,47
46,75
52,79
63,44
85,93
80,63
1,55
57,65
12,42
89,9
92,36
41,39
81,7
40,59
30,95
35,2
74,15
28,71
21,44
23,100
69,65
1,90
46,30
77,48
18,80
2,12
23,59
74,97
98,97
4,1
13,11
84,53
1,21
81,15
18,57
38,52
1,53
26,52
55,47
93,7
32,55
27,42
55,97
71,19
38,39
18,66
90,42
71,78
43,41
83,28
54,68
3,54
5,28
49,43
49,42
88,43
44,34
20,47
17,29
