84,54
63,65
23,94
75,80
74,82
98,75
100,89
69,86
3,65
86,89
54,13
22,76
42,50
32,22
59,75
13,7
7,70
87,49
82,4
68,39
48,81
81,53
12,18
28,87
15,12
19,36
98,6
62,74
61,79
39,61
44,37
87,34
88,18
37,8
75,45
16,37
38,77
97,82
99,43
22,29
67,5
95,67
42,16
15,23
86,18
67,53
75,53
42,21
20,81
77,28
76,1
78,69
47,26
77,78
3,99
55,16
84,12
79,66
4,6
64,66
73,93
44,99
20,7
94,79
51,85
98,75
3,43
99,33
68,15
32,94
43,67
80,66
69,81
43,45
70,29
9,28
77,75
65,9
68,89
96,20
16,28
41,72
9,59
33,70
84,58
57,32
83,50
47,85
27,32
54,57
78,56
98,21
19,91
59,73
49,90
27,26
32,28
30,59
91,86
86,55
