24,29
30,30
23,42
20,16
6,38
41,31
4,25
16,21
18,16
20,14
31,36
4,25
23,21
17,18
21,18
3,35
4,17
39,47
43,46
3,3
11,32
34,5
11,27
26,5
16,17
43,1
23,26
45,4
12,40
8,36
7,4
32,35
47,4
10,33
35,18
11,21
12,46
13,43
5,1
12,33
50,49
15,6
20,34
21,14
42,37
46,40
30,47
40,2
8,31
47,27
23,17
16,7
24,7
50,28
14,11
16,1
15,8
6,17
12,1
13,5
11,44
15,45
41,32
33,12
6,32
40,32
17,29
9,10
16,50
13,37
22,36
30,33
25,45
36,12
43,38
32,46
26,49
38,22
10,41
4,12
42,15
11,33
31,43
19,2
13,10
9,27
47,3
29,38
21,1
36,44
41,44
28,2
21,14
15,15
36,21
40,34
38,44
8,22
47,14
38,20
37,21
35,23
18,29
42,8
19,23
37,33
48,27
37,27
47,4
5,22
23,18
42,41
40,1
38,1
7,3
37,32
28,36
45,10
25,13
50,45
30,3
7,19
12,2
7,30
42,33
10,19
1,32
22,42
19,45
9,30
17,33
18,37
45,27
45,1
3,3
8,26
9,30
40,39
17,46
17,10
23,39
14,24
27,1
2,27
1,46
41,19
7,2
39,6
4,40
48,26
20,20
1,22
1,50
10,43
28,32
23,43
29,2
47,28
13,5
41,34
36,28
41,6
17,47
14,30
7,29
38,49
49,21
32,26
17,11
22,39
24,12
41,20
15,38
5,23
4,39
15,47
5,23
16,15
30,5
15,28
43,10
15,40
44,13
22,46
8,17
33,44
47,43
21,14
8,22
31,13
15,13
25,44
16,45
32,31
50,41
24,4
28,28
9,35
8,33
7,5
37,46
11,44
40,43
46,1
9,5
16,7
22,28
12,47
18,24
5,32
2,20
42,15
37,5
34,9
14,31
46,8
9,32
18,3
45,4
14,14
7,45
1,33
20,19
48,30
25,43
9,36
40,34
14,48
48,42
40,23
50,18
34,29
37,2
41,18
2,36
26,6
45,40
10,16
34,19
26,3
20,22
49,32
33,46
44,43
7,4
23,36
46,24
1,31
24,6
27,47
48,6
20,36
46,32
22,4
34,3
36,24
25,11
8,38
39,17
16,26
37,24
37,1
4,15
41,39
13,48
32,6
13,20
43,18
30,44
32,11
14,3
41,44
39,6
14,16
31,48
44,50
2,14
32,19
10,21
15,38
30,31
20,6
28,43
36,43
48,48
47,11
30,46
26,3
35,33
13,25
44,36
42,43
8,15
40,23
20,28
36,6
24,27
21,9
25,13
35,22
30,19
18,2
38,1
13,25
14,17
30,41
26,13
24,5
30,47
3,27
46,17
35,46
9,35
42,21
50,49
37,31
5,25
22,15
49,29
38,15
25,14
36,14
25,12
9,10
19,42
50,8
44,38
40,43
6,43
46,44
11,44
48,47
13,40
14,43
36,23
48,8
41,50
39,11
7,10
20,32
6,48
47,37
40,16
13,15
21,44
25,29
46,6
35,37
3,39
25,22
3,47
14,12
3,23
39,34
30,6
29,45
38,38
4,8
1,40
25,44
45,5
31,40
29,40
30,17
27,41
10,31
7,28
50,2
16,23
12,21
34,25
6,9
25,4
34,17
13,42
3,5
26,26
13,1
40,15
9,32
22,6
5,31
43,35
15,13
23,20
43,35
41,47
9,44
5,17
16,28
39,17
15,16
14,8
28,21
21,26
26,5
50,3
47,33
39,21
18,36
10,1
13,34
38,29
10,18
33,49
46,46
31,9
15,1
30,22
27,46
49,10
32,8
40,14
30,17
46,45
35,12
8,34
10,2
38,30
7,27
23,24
48,25
40,6
50,48
16,34
25,36
48,29
3,26
1,18
24,5
2,18
16,17
27,39
50,43
7,3
25,7
25,35
35,31
14,3
43,3
40,10
13,28
21,16
23,38
2,17
18,3
47,10
22,13
28,23
37,48
40,25
20,22
50,30
17,1
45,7
16,14
2,5
31,8
8,3
22,10
14,14
15,44
42,38
10,27
17,35
12,15
23,33
43,29
38,24
6,39
17,28
36,29
28,22
44,40
22,40
43,3
44,24
49,36
7,37
14,6
47,17
10,40
41,36
17,37
8,10
35,21
33,8
34,22
31,35
34,39
9,13
37,12
31,19
10,35
3,31
3,45
46,44
39,36
12,48
2,28
