30,47
22,21
30,30
18,12
12,17
18,14
24,8
18,11
21,28
40,13
16,5
24,21
5,45
13,26
15,5
37,34
7,38
13,26
34,20
49,13
4,3
23,21
34,35
27,28
19,46
29,18
36,27
34,32
36,13
27,50
1,29
17,1
24,38
6,26
16,48
8,38
33,13
42,44
12,25
30,45
40,36
13,33
45,25
49,28
23,6
3,5
17,25
31,41
45,41
50,23
10,11
35,42
20,40
31,27
8,13
1,1
5,44
33,21
23,35
44,25
41,9
14,29
10,45
48,1
3,35
13,27
37,36
27,30
21,12
28,38
4,44
40,28
15,44
48,6
16,22
23,12
38,6
23,18
14,27
12,36
23,10
31,29
27,7
30,7
23,47
19,17
35,23
27,16
25,4
32,11
50,45
38,22
40,37
22,18
14,40
2,16
12,41
4,39
20,41
21,25
29,7
40,42
37,37
30,19
17,25
7,15
37,31
18,19
4,14
7,13
49,38
5,28
47,11
36,38
48,47
17,19
28,16
47,22
45,21
32,30
3,17
40,27
25,7
40,36
24,10
33,32
29,42
39,31
27,50
39,16
39,8
44,9
37,9
48,34
3,20
29,37
24,9
33,35
46,49
32,46
19,35
50,17
6,17
15,43
12,27
9,10
36,37
36,40
7,22
11,42
15,38
18,24
5,18
13,33
10,42
35,24
41,34
22,2
34,40
17,23
41,3
2,47
1,1
28,21
31,7
40,18
21,42
28,26
19,13
28,3
39,39
24,40
23,15
22,42
41,9
29,5
27,48
36,50
9,23
35,24
22,16
5,1
23,15
5,4
43,5
34,40
6,37
19,35
21,30
11,29
47,49
41,8
39,39
43,5
18,1
35,21
1,29
27,28
49,34
33,3
49,6
40,24
9,25
12,8
2,26
13,43
44,4
45,11
7,50
39,32
20,12
19,28
40,19
34,35
49,21
23,34
45,15
5,35
49,17
44,47
5,29
38,11
11,20
9,1
8,20
17,22
32,17
7,33
17,14
26,25
46,29
20,9
8,8
21,22
50,24
30,45
9,23
28,15
45,25
44,33
36,2
27,11
18,12
46,10
47,32
40,35
2,4
32,16
45,17
14,13
23,10
44,16
46,6
46,17
38,46
39,5
44,1
3,7
45,38
37,33
44,21
39,40
48,30
48,28
27,11
29,18
26,27
49,19
24,26
23,10
11,17
5,18
27,23
14,21
12,25
20,28
30,13
9,50
42,47
45,38
22,16
38,36
24,3
47,7
22,19
23,50
29,32
34,34
22,45
19,5
27,33
43,7
30,8
4,49
11,4
49,17
23,27
15,3
42,42
9,21
27,9
2,13
12,44
46,12
2,23
48,9
9,11
17,12
30,45
18,13
39,35
7,30
